GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	MONTH	DAY	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
475	4591NIG	50479	15/05/2013	2013	5	15	1	Remote violence	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Damboa		Sambisa Forest Reserve	11.25000	13.41667	2	Al Jazeera 	"Military Forces attack several Boko Haram bases with heavy weapons within Sambisa Game Reserve over the course of two days. Between 21 and 35 reported dead from the shelling and air strikes. The assaults follow the deployment of 2,000+ troops in Borno in the aftermath of a  presidential proclamation declaring a state of emergency in the area. "	10
475	4590NIG	50478	15/05/2013	2013	5	15	2	Non-violent activity by a conflict actor	Military Forces of Nigeria (2010-)		1			0	10	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	3	Agence France Presse	Following a state of emergency declaration president Jonathan deploys several battalions of forces to the north-east portion of the country in an effort to quell Boko Haram's activities. 	0
475	4592NIG	50480	15/05/2013	2013	5	15	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Ekiti	Ikere		Ikere	7.50000	5.23333	1	Nigeria Punch	Residents protest against high electricity bills. 	0
475	4593NIG	50481	16/05/2013	2013	5	16	1	Remote violence	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Damboa		Sambisa Forest Reserve	11.25000	13.41667	2	Al Jazeera 	"Military Forces attack several Boko Haram bases with heavy weapons within Sambisa Game Reserve over the course of two days. Between 21 and 35 reported dead from the shelling and air strikes. The assaults follow the deployment of 2,000+ troops in Borno in the aftermath of a  presidential proclamation declaring a state of emergency in the area. There were also operations in Yobe, and Adamawa."	11
475	4596NIG	50484	16/05/2013	2013	5	16	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Federal Capital Territory	Abuja Municipality		Abuja	9.05735	7.48976	1	Nigeria Tribune	Several hundred protesters gather outside the US embassy in Abuja to denounce perceived corruption the embassy has in its dealings with the Nigerian Government. 	0
475	4595NIG	50483	16/05/2013	2013	5	16	1	Violence against civilians	Rioters (Nigeria)		5	Civilians (Nigeria)		7	57	Nigeria	Ekiti	Ikere		Ikere	7.50000	5.23333	1	Nigeria Punch	"For the second consecutive day residents protest against high electricity bills. A reporter for Adaba FM, Mr. Tunde Akinlabi, is assaulted by elements of the group. "	0
475	4594NIG	50482	16/05/2013	2013	5	16	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Cross River	Ikom		Bakassi	5.75000	8.50000	2	Nigeria Sun	"A traditional ruler, Etubom Nyong Okon Effiom and one other person are kidnapped by unknown gunmen, demanding N20 million for their release. "	0
475	4597NIG	50485	17/05/2013	2013	5	17	1	Remote violence	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	The Guardian	"An explosive detonated in the Kasuwan Shanu areas at about 6.45 a.m.,killing two persons and injuring two others."	2
475	4598NIG	50486	18/05/2013	2013	5	18	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	Press Trust (India)	"Military forces stop a Boko Haram offensive in Maiduguri. Areas affected include north, northeast and southeast flanks of Maiduguri metropolis, including three housing estates on Bama and Gambouru/Ngala roads. Fourteen Boko Haram, three soldiers dead, 65 arrested. Military forces implement a 24-hour curfew following the attacks. "	17
475	4599NIG	50487	19/05/2013	2013	5	19	2	Battle-Government regains territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	3	Leadership (Abuja)	"Due to a troop offensive the military has captured the following Borno State towns from Boko Haram since 05/14: New Marte, Kirenuwa, Zabamari, Zambiza Forest, Mafa, Baga, Bama, Banki, Woloji, Gulumba, Gamboru-Ngala, Damasak, Malam Fatori, Abadam, Gashigar, Kukawa, Monguno, Hausari. An air assault blanketed much of the area. The extent of fighting in each location is unclear. In several cases the number of forces deployed to the area has caused Boko Haram elements to flee."	0
475	4600NIG	50488	20/05/2013	2013	5	20	1	Non-violent activity by a conflict actor	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	Vanguard	Security forces arrest 120 suspected members of Boko Haram during a funeral service for one of their leaders. 	0
475	4601NIG	50489	20/05/2013	2013	5	20	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Lagos	Oshodi/Isolo		Murtala Mohammed Airport	6.57722	3.32111	1	Nigeria Punch	"Employees of an airport protest over a labour dispute. Police were present, but did not engage the protesters. "	0
475	4602NIG	50490	20/05/2013	2013	5	20	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Ogun	IjebuNorth		Ago-Iwoye	6.93620	3.92199	1	Nigeria Punch	"Students of Olabisi Onabanjo University, Ago-Iwoye, took to the streets to protest the decision of the institution not to allow non-registered students to participate in school activities. "	0
475	4604NIG	50492	21/05/2013	2013	5	21	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Unidentified Communal Militia (Nigeria)		4	14	Nigeria	Lagos	Ikorodu		Ikorodu	6.61548	3.50867	1	Vanguard	A police officer is killed and several others injured trying to quell a potential clan uprising. The officers were attacked by members of the Ifegunwa family who were unhappy with their increased presence in the town. The attack occurred in the Mowonla area of Ikorodu.	1
475	4603NIG	50491	21/05/2013	2013	5	21	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Anambra	AwkaSout		Awka	6.21009	7.07411	1	Nigeria Punch	A group of 500 women gather at a government building to protest a tax levied against them. The women were market traders. 	0
475	4605NIG	50493	22/05/2013	2013	5	22	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Lagos	Amuwo Odofin		Kirikiri	6.44306	3.30750	1	Vanguard	Residents of a Lagos suburb protest against local oil firms. The community accused the oil firms of refusing to offer jobs to the youths but also destroyed the two major roads in the community (Cardoso and Karimu) by their heavy duty trucks.	0
475	4606NIG	50494	22/05/2013	2013	5	22	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Rivers	Port Harcourt		Port Harcourt	4.77742	7.01340	1	This Day (Lagos)	"Former Delta area militants march through Port Harcourt near the government house demanding the removal of the state Governor, Mr. Chibuike Amaechi.  Among the protesters were militant leaders, Chief Ateke Tom, Chief Solomon Ndigbara and Pastor Nature Kiegse. Following the protest police announce a ban on demonstrations. "	0
475	4607NIG	50495	23/05/2013	2013	5	23	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Lagos	Amuwo Odofin		Kirikiri	6.44306	3.30750	1	Vanguard	For the second day residents of a Lagos suburb protest against local oil firms. The community accused the oil firms of refusing to offer jobs to the youths but also destroyed the two major roads in the community (Cardoso and Karimu) by their heavy duty trucks.	0
475	4609NIG	50497	24/05/2013	2013	5	24	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	Vanguard	"Boko Haram gunmen shot and killed a shop owner and his son in Chescon area for unknown reason. It is believed the father was targeted, his son was killed by a stray bullet. "	2
475	4608NIG	50496	24/05/2013	2013	5	24	1	Battle-No change of territory	Military Forces of Nigeria (2010-)	Government of Nigeria (2010-)	1	Boko Haram		3	13	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	Nigeria Tribune	Boko Haram shoots and kills a security official of the Department of State Security Services (SSS) in Ajilari/Gomari airport ward of Maiduguri on the evening of 24/05. The gunmen arrived at the scene with AK-47 hidden in their clothes before they fired then fled the scene. 	1
475	4610NIG	50498	24/05/2013	2013	5	24	2	Battle-Government regains territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Damboa		Sambisa Forest Reserve	11.25000	13.41667	2	Reuters	"Government forces overtake three Boko Haram camps within the Sambisa Forces Reserve, rescue three women and six children they had previously taken hostage in an attack on Bama earlier in the month. "	0
475	4611NIG	50499	25/05/2013	2013	5	25	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Bayelsa	Yenegoa		Yenagoa	4.92472	6.26417	1	Vanguard	"Unknown gunmen abducted the wife of a retired Permanent Secretary, Mrs Anne Ziworitin, in Yenagoa. Also injured in a separate attack soon after was the wife of the Special Assistant on Radio to the Governor, Mrs. Vivian Ikio Iziama."	0
475	4612NIG	50500	26/05/2013	2013	5	26	1	Violence against civilians	Fulani Ethnic Militia (Nigeria)		4	Civilians (Nigeria)	Tiv Ethnic Group (Nigeria)	7	47	Nigeria	Benue	Gwer East		Akough	7.40000	8.56667	1	Nigeria Tribune	"A group of Fulani militia attacks a Tiv town in the early morning hours, kills 17 and causes injury to others.  "	17
475	4613NIG	50501	26/05/2013	2013	5	26	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	Nigeria Punch	Security forces kill three suspected members of Boko Haram and arrest 25 during a raid on their hideout. 	3
475	4614NIG	50502	26/05/2013	2013	5	26	1	Riots/Protests	Protesters (Nigeria)	Muslim Group (Nigeria)	6			0	60	Nigeria	Lagos	Ikeja		Ikeja	6.59422	3.33748	1	Vanguard	Muslims protest a Lagos court ruling banning the use of Hijab by female Muslim students in public schools. 	0
475	4615NIG	50503	26/05/2013	2013	5	26	2	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Ogun	Abeokuta South		Abeokuta	7.15000	3.35000	1	Vanguard	A truck drives protest a proposed government increase of transporting taxes and fees. 	0
475	4617NIG	50505	27/05/2013	2013	5	27	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Lagos	Ikeja		Ikeja	6.59422	3.33748	1	Vanguard	Traders gather in protest of the planned demolition of their market. 	0
475	4618NIG	50506	27/05/2013	2013	5	27	1	Riots/Protests	Rioters (Nigeria)		5	Police Forces of Nigeria (2010-)		1	15	Nigeria	Ondo	Atakumosa East		Ile-Oluji	7.20219	4.87038	1	Nigeria Guardian 	An anti-monarch protest turns to riot and battle with police after tear gas is fired. The retaliation and ensuing clashes claimed three lives over two days and injury of eight police. The unrest caused the monarch to flee the area. 	1
475	4616NIG	50504	27/05/2013	2013	5	27	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Anambra	Idemili North		Obosi	6.09697	6.81843	1	Vanguard	"The traditional ruler of Obosi in Idemili North Local Government Area of Anambra State, Igwe Chidubem Iweka, narrowly escapes assassination by unidentified gunmen. "	0
475	4620NIG	50508	28/05/2013	2013	5	28	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Kwara	IlorinWe		Ilorin	8.50000	4.55000	1	Vanguard	Students of Kwara State Polytechnic protest following the dead of a fellow student at the hands of the police. It is not clear the circumstances of the killing. The protest took place in from of police stations in the Taiwo and Unity areas of the city.	0
475	4621NIG	50509	28/05/2013	2013	5	28	1	Riots/Protests	Rioters (Nigeria)		5	Police Forces of Nigeria (2010-)		1	15	Nigeria	Ondo	Atakumosa East		Ile-Oluji	7.20219	4.87038	1	Nigeria Guardian 	Second day of anti-monarch riots and clashes with police. 	2
475	4619NIG	50507	28/05/2013	2013	5	28	2	Battle-No change of territory	Unidentified Armed Group (Nigeria)		3	Boko Haram		3	33	Nigeria	Borno	Kukawa		Baga	13.09466	13.82343	2	Vanguard	"A lieutenant of a Boko Haram leader Abubakar Shekau is discovered dead in the Lake Chad area by police. It is not clear if he was victim of a government military offensive, or Boko Haram infighting. "	1
475	4622NIG	50510	29/05/2013	2013	5	29	1	Riots/Protests	Protesters (Nigeria)	ASDU: Asaba Development Union 	6			0	60	Nigeria	Delta	Anambra East		Asaba	6.18333	6.75000	1	Vanguard	The ASDU protests an exclusion form an upcoming federal development programme. 	0
475	4624NIG	50512	30/05/2013	2013	5	30	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)	Government of Nigeria (2010-)	7	37	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	Vanguard	Suspected Boko Haram gunmen kill the District Head of Dala Alamderi Ward in front of his wife and children.  	1
475	4623NIG	50511	30/05/2013	2013	5	30	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Gwoza		Gwoza	11.10359	13.71298	2	Nigeria Guardian 	"Suspected Boko Haram attacked the villages of Hrazah and Hembe in Gwoza, killing a district head and burning two churches. "	1
475	4625NIG	50513	02/06/2013	2013	6	2	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	Nigeria Sun	"Gunmen suspected to be Boko Haram kidnapped the father of the Borno State Commissioner for Women Affairs, Hajiya Inna Galadima, Alhaji Galadima. It is not clear if the kidnapping was expressly political. "	0
475	4627NIG	50515	02/06/2013	2013	6	2	1	Violence against civilians	Fulani Ethnic Militia (Nigeria)		4	Civilians (Nigeria)		7	47	Nigeria	Plateau	Bokkos		Bokkos	9.29934	8.99491	2	Nigeria Punch	"Fulani militia attacks Gwande, Bende and Tawala communities, destroying farmlands and uprooting crops. Causalities reported in Tawala and Gwande, six total. "	6
475	4626NIG	50514	02/06/2013	2013	6	2	1	Violence against civilians	Unidentified Communal Militia (Nigeria)		4	Civilians (Nigeria)		7	47	Nigeria	Cross River	Obubra		Inyima	5.92028	8.21267	1	Nigeria Punch	"Five persons were reportedly killed and 70 houses destroyed during the attack on Inyima in Yakurr LGA by suspected natives of Onyadama. Reasons for the attack are unknown. A member of the State House Assembly, Moses Onor, and five others were arrested in the following weeks for their suspected connection to the attacks."	5
475	4628NIG	50516	03/06/2013	2013	6	3	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Edo	Ikpoba-Okha		Benin City	6.33504	5.62749	1	Nigeria Guardian 	Students at the University of Benin protest the killing of a fellow student in unclear circumstances by police. The students gathered in Oba Ovonmramwen Square. 	0
475	4629NIG	50517	03/06/2013	2013	6	3	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	Government of Nigeria (2010-)	7	37	Nigeria	Sokoto	Shagari		Mabera	12.74836	5.13824	1	Vanguard	"Unknown gunmen killed a member of Sokoto State House of Assembly, Alhaji Murtala Attahiru Wauru of Gada West constituency and took away his official vehicle."	1
475	4631NIG	50519	04/06/2013	2013	6	4	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	MASSOB: Movement for the Actualization of a Sovereign State of Biafra		2	12	Nigeria	Anambra	Idemili South		Idemili	6.04769	6.94992	1	Vanguard	"11 members of MASSOB, Idemili South Local Government Areas of Anambra State, were shot and injured by the police in a bid to disrupt their June 8 sit-at-home rally. Five others were arrested."	0
475	4630NIG	50518	04/06/2013	2013	6	4	1	Riots/Protests	Protesters (Nigeria)	Igbo Ethnic Group (Nigeria)	6			0	60	Nigeria	Anambra	AwkaSout		Awka	6.21009	7.07411	1	Vanguard	"Igbo youths under the aegis of Association of Igbo Youths Organisation, AIYO, stormed Anambra State House of Assembly to protest the directive by MASSOB ordering everybody should stay at home on June 8, a protest against a recent Boko Haram killing. "	0
475	4632NIG	50520	04/06/2013	2013	6	4	2	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Federal Capital Territory	Abuja Municipality		Abuja	9.05735	7.48976	1	Vanguard	Medical students at the University of Abuja protest a policy that keeps them from graduation. The group demanded N10 million in compensation. 	0
475	4633NIG	50521	04/06/2013	2013	6	4	1	Battle-No change of territory	Tiv Ethnic Militia (Nigeria)		4	Agatu Ethnic Militia (Nigeria)		4	44	Nigeria	Nassarawa	Doma		Rukubi	7.93080	8.30500	1	Nigeria Tribune	"A clash between Tiv and Agatu farmers living in the area, 20 reported killed, 20 houses destroyed. Other sources report 40 deaths (This Day, Lagos). "	20
475	4636NIG	50524	05/06/2013	2013	6	5	1	Violence against civilians	Fulani Ethnic Militia (Nigeria)		4	Civilians (Nigeria)		7	47	Nigeria	Niger	Shiroro		Kushaka	10.52141	6.81586	1	Leadership (Abuja)	"Suspected Fulani fighters attack Kushaka village in the early hours of the morning, kill nine. "	9
475	4635NIG	50523	05/06/2013	2013	6	5	1	Riots/Protests	Protesters (Nigeria)	NYSC: National Youth Service Corps	6			0	60	Nigeria	Nassarawa	Keffi		Keffi	8.84861	7.87361	2	Nigeria Punch	Members of 2012 National Youth Service Corps (NYSC) of Nasarawa protested the non-payment of their one year allowances by the state along Keffi-Abuja road. 	0
475	4634NIG	50522	05/06/2013	2013	6	5	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Anambra	Anambra East		Igbariam	6.39174	6.94504	1	Nigeria Punch	Students of the Anambra State University Igbariam campus protest the killing of a fellow student of armed thieves. The Governor of Amambra State ordered the closure of the school after the students blocked the Igbariam – Awkuzu road and the Enugu-Onitsha expressway. The group accused the school of not providing adequate security for the students.  	0
475	4637NIG	50525	06/06/2013	2013	6	6	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	Canadian Press	Military forces shot and killed eight members of Boko Haram in Maiduguri.	8
475	4639NIG	50527	07/06/2013	2013	6	7	1	Remote violence	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Kaduna	Kaduna South		Kaduna	10.52224	7.43828	1	Nigeria Punch	A suspected Boko Haram explosive at a church is discovered by police and dismantled before it was allowed to detonate. 	0
475	4638NIG	50526	07/06/2013	2013	6	7	1	Battle-No change of territory	Vigilante Militia (Nigeria)		4	Boko Haram		3	34	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	Canadian Press	Boko Haram kills 13 members of a youth vigilante group opposed to the sect. The vigilante group typically provides information against Boko Haram to security forces. The Boko Haram members were able to move past security checkpoints to the location of the group by hiding weapons in a coffin they were carrying. Later report account for 19 deaths. 	13
475	4640NIG	50528	08/06/2013	2013	6	8	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	MASSOB: Movement for the Actualization of a Sovereign State of Biafra		2	12	Nigeria	Anambra	AwkaNort		Oba	6.41670	7.01540	1	Nigeria Punch	A clash between MASSOB and police left a police van burnt and two other vehicles destroyed. Ten injured. The clash was fought over the issue of political autonomy.  	0
475	4641NIG	50529	08/06/2013	2013	6	8	1	Riots/Protests	Rioters (Nigeria)	MASSOB: Movement for the Actualization of a Sovereign State of Biafra	5	Police Forces of Nigeria (2010-)		1	15	Nigeria	Anambra	Anambra East		Onitsha	6.14543	6.78845	1	Nigeria Tribune	"A MASSOB protest for political autonomy descends into a riot and clash with police. Ten killed, five injured, four arrested. "	10
475	4643NIG	50531	09/06/2013	2013	6	9	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Lagos	LagosIsland		Lagos	6.45306	3.39583	1	Vanguard	"A large student protest over the ""exorbitant rates"" of vendors and a high cost of living forces the temporary closing of the University of Lagos. "	0
475	4642NIG	50530	09/06/2013	2013	6	9	2	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	Government of Nigeria (2010-)	7	37	Nigeria	Kaduna	Birnin-G		Birnin Gwari	10.82612	6.65505	2	Vanguard	"Unidentified gunmen attack the villages of Goron Dutse, Gwaska and Unguwar Nabango of Birnin Gwari in the early hours of the morning, killing three (some sources claim five deaths) and displacing as many as 3,000. Following the attack the gunmen holed themselves up in a primary school. "	3
475	4644NIG	50532	10/06/2013	2013	6	10	1	Battle-No change of territory	Boko Haram		3	Vigilante Militia (Nigeria)	Militia (Ali Kwara)	4	34	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	Nigeria Tribune	A vigilante group headed or inspired by Ali Kwara delivers 60 corpses of Boko Haram members to security forces. The details of each of the deaths are not given. 	60
475	4645NIG	50533	10/06/2013	2013	6	10	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Lagos	LagosIsland		Lagos	6.45306	3.39583	1	Vanguard	"The second day of a large student protest over the ""exorbitant rates"" of vendors and a high cost of living forces the temporary closing of the University of Lagos. "	0
475	4647NIG	50535	12/06/2013	2013	6	12	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Anambra	Ogbaru		Ogbaru	6.01577	6.74459	2	Premium Times (Abuja)	A homosexual rights group protests the arrest and prosecution of two men standing trial for homosexuality. The group gathers near or at the courthouse where the trial was taking place. 	0
475	4646NIG	50534	12/06/2013	2013	6	12	1	Riots/Protests	Rioters (Nigeria)		5	Police Forces of Nigeria (2010-)		1	15	Nigeria	Akwa Ibom	Uyo		Uyo	5.05127	7.93350	1	Vanguard	"Protesting students of the University of Uyo destroy school property and clash with police. 45 arrested, four dead. The protest was for the removal of Professor Comfort Ekpo, whom the rioters believe is ""exploiting"" the students. The University was shut down following the unrest. "	4
475	4649NIG	50537	13/06/2013	2013	6	13	1	Remote violence	Boko Haram		3	Civilians (Nigeria)	Christian Group (Nigeria)	7	37	Nigeria	Borno	Gwoza		Gwoza	11.10359	13.71298	2	This Day	"Members of Boko Haram attack the villages of Hwa'a, Kunde, Gathahure and Gjigga in the Gwoza area torching four churches with Improvised Explosives Devices (IEDS) and petro-bombs. At least two deaths, including a clergyman. "	2
475	4648NIG	50536	13/06/2013	2013	6	13	2	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Konduga		Bama	11.52210	13.68558	1	Nigeria Guardian 	"Boko Haram launches an attack against a border town, burning buildings. Causalities reported, but exact numbers are vague. Precise date unknown. "	5
475	4650NIG	50538	13/06/2013	2013	6	13	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Edo	Ikpoba-Okha		Benin City	6.33504	5.62749	1	Vanguard	"Okada motorcyclists protest in Benin, Edo State for several hours, over the ban of Okada in the three local government areas of Egor, Oredo and Ikpoba Okhai by the Edo State Government. Many see the Okada as a nuisance. "	0
475	4651NIG	50539	15/06/2013	2013	6	15	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Edo	Ikpoba-Okha		Benin City	6.33504	5.62749	1	Nigeria Sun	"Four persons, including students, are killed by members of a unnamed cult group. Motivation unknown. "	4
475	4654NIG	50542	16/06/2013	2013	6	16	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Yobe	Damaturu		Damaturu	11.74700	11.96080	1	Reuters	"Seven students, two teachers and two insurgents were killed when suspected members of Nigerian Islamist sect Boko Haram attacked a school in the north-eastern town of Damaturu, the military said. The death of the Boko Haram members comes at the hands of a local vigilante group following the school attack ."	9
475	4653NIG	50541	16/06/2013	2013	6	16	1	Battle-No change of territory	Boko Haram		3	Vigilante Militia (Nigeria)		4	34	Nigeria	Yobe	Damaturu		Damaturu	11.74700	11.96080	1	Reuters	"Seven students, two teachers and two insurgents were killed when suspected members of Nigerian Islamist sect Boko Haram attacked a school in the north-eastern town of Damaturu, the military said. The death of the Boko Haram members comes at the hands of a local vigilante group following the school attack ."	2
475	4652NIG	50540	16/06/2013	2013	6	16	2	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Yobe	Damaturu		Damaturu	11.74700	11.96080	1	Reuters	Three soldiers are critically wounded in a Boko Haram attack. 	0
475	4656NIG	50544	17/06/2013	2013	6	17	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Jere		Alau Dam	11.72417	13.28472	1	This Day (Lagos)	"Boko Haram overruns a farming village near Maiduguri's Alau Dam, killing 13 fishermen and tea vendors. The motive for the attack is unknown. Other sources hold twenty deaths. "	13
475	4657NIG	50545	17/06/2013	2013	6	17	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	News International 	"Nine students are killed by Boko Haram gunmen as they sat taking an exam. The attack occurred at the Ansarudeen School, in the Jajeri suburb of the city. Boko Haram said the attack was to punish the students for helping the army."	9
475	4658NIG	50546	17/06/2013	2013	6	17	2	Violence against civilians	Fulani Ethnic Militia (Nigeria)		4	Civilians (Nigeria)		7	47	Nigeria	Enugu	Uzo-Uwani		Adani	6.73971	7.01117	2	Nigeria Tribune	Fulani militia allegedly raped and robbed a group of women along the Adani-Nsukka road. 	0
475	4655NIG	50543	17/06/2013	2013	6	17	1	Battle-No change of territory	Onitsha Communal Militia (Nigeria)		4	Obosi Communal Militia (Nigeria)		4	44	Nigeria	Anambra	Anambra East		Onitsha	6.14543	6.78845	2	Nigeria Punch	Youths from neighbouring communities of Onitsha and Obosi clashed over the ownership of strips of land along the Onitsha – Owerri expressway. The clash occurred in the area of dispute. Twenty injured.	0
475	4659NIG	50547	17/06/2013	2013	6	17	1	Violence against civilians	Police Forces of Nigeria (2010-)		1	Protesters (Nigeria)		6	16	Nigeria	Lagos	Epe		Naforija	6.63007	3.98556	1	Nigeria Tribune	Four students of Michael Otedola College of Primary Education were reportedly shot as police tried to disperse protesting students. The students had gathered to protest high student fees. Unconfirmed reports of one student death.	1
475	4660NIG	50548	18/06/2013	2013	6	18	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Delta	Ughelli North		Oghara	5.58893	6.10031	1	Vanguard	"A group of 1000 youth protest in Oghara against the arrest of a youth leader, Favour Ededdey. It has not been disclosed by police why Mr. Ededdey was arrested. The protest lasted two hours."	0
475	4661NIG	50549	18/06/2013	2013	6	18	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Ogun	Abeokuta South		Abeokuta	7.15000	3.35000	1	Nigeria Punch	A group of pensioners protested against the non-payment of their allowances and the immediate dissolution of the 25-man committee set up by the Federal Government to look into their grievances. 	0
475	4662NIG	50550	18/06/2013	2013	6	18	1	Violence against civilians	Unidentified Communal Militia (Nigeria)		4	Civilians (Nigeria)	Unidentified Ethnic Group (Nigeria)	7	47	Nigeria	Zamfara	Birnin-Magaji/Kiyaw		Kiyawa	12.44149	6.80901	1	Press Trust of India	"Apparently seeking clan revenge, gunmen numbering more than 150 raid Kiyawa (Kizara) village in the early morning hours, kill 32 residents. Some reports have the number at 50 deaths. The group arrived on motorcycles and began shooting indiscriminately. "	32
475	4663NIG	50551	19/06/2013	2013	6	19	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maiduguri		Maiduguri	11.84644	13.16027	1	Vanguard	"Boko Haram strike against a second school in two days, killing four teachers and two students. This attack occurred in the Customs area of the city. "	6
475	4664NIG	50552	19/06/2013	2013	6	19	1	Riots/Protests	Protesters (Nigeria)		6			0	60	Nigeria	Oyo	IbadanNorth-West		Ibadan	7.38778	3.89639	1	Daily Trust	University of Ibadan students protest the alleged shooting of a student by a police officer. The details of the shooting are vague. The students demanded the dismissal of the officer in question. 	0
475	4665NIG	50553	20/06/2013	2013	6	20	1	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Gwoza		Limankara	10.98052	13.66307	1	Nigeria Punch	"Boko Haram attacks Limankara village, killing ""scores"" of people, including the pastor a local church. The attackers were fleeing from an ongoing offensive by the military in area when they entered the village. "	0
