GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	YEAR	MONTH	DAY	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
552	3330ZIM	97803	18/06/2008	2008	6	18	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Midlands	Gokwe South	Gokwe South RDC	Gokwe Tribal Trust Land	-17.83330	28.58330	2	AFP 19 June 2008 AFPR000020080619e46j00bi0	"2 bodies found, tortured and killed by ZANU-PF."	2
552	3318ZIM	97791	18/06/2008	2008	6	18	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Epworth	Epworth Local Board	Epworth	-17.87940	31.12440	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3322ZIM	97795	18/06/2008	2008	6	18	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Mbare	-17.85806	31.03722	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3324ZIM	97797	18/06/2008	2008	6	18	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Sunningdale	-17.86440	31.05670	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3326ZIM	97799	18/06/2008	2008	6	18	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Mashonaland East	Chikomba	Chikomba RDC	Chitungwiza	-18.78330	31.04806	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3331ZIM	97804	19/06/2008	2008	6	19	1	Violence against civilians	Military Forces of Zimbabwe (1987-)		1	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	17	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	AFP 19 June 2008 http://afp.google.com/article/ALe	MDC Deputy charged with subversion; conviction carries death penalty.	0
552	3337ZIM	97810	19/06/2008	2008	6	19	1	Violence against civilians	Police Forces of Zimbabwe (1987-)		1	Civilians (Zimbabwe)		7	17	Zimbabwe	Mashonaland Central	Mount Darwin	Pfura RDC	Mount Darwin	-16.78330	31.58330	1	Zimbabwe Human Rights Forum 2008 Report	Police assault civilians	0
552	3332ZIM	97805	19/06/2008	2008	6	19	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3333ZIM	97806	19/06/2008	2008	6	19	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Rugare	-17.85660	30.99380	1	"Zimdaily.com website, London, in English 20 Jun 08"	MDC members in Harare township beaten by ZANU-PF militia.	0
552	3334ZIM	97807	19/06/2008	2008	6	19	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Sunningdale	-17.86440	31.05670	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3338ZIM	97811	19/06/2008	2008	6	19	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland Central	Mount Darwin	Pfura RDC	Mount Darwin	-16.78330	31.58330	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3339ZIM	97812	19/06/2008	2008	6	19	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland East	Chikomba	Chikomba RDC	Chikomba	-18.75171	30.89630	2	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3340ZIM	97813	19/06/2008	2008	6	19	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland East	Mudzi	Mudzi RDC	Mudzi	-17.13330	32.66660	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3341ZIM	97814	19/06/2008	2008	6	19	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland West	Norton	Norton Town Council	Norton	-17.88330	30.70000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3335ZIM	97808	19/06/2008	2008	6	19	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Warren Park	-17.83030	30.98220	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3336ZIM	97809	19/06/2008	2008	6	19	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Manicaland	Makoni	Makoni RDC	Makoni	-18.71660	31.98330	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3346ZIM	97819	20/06/2008	2008	6	20	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Manicaland	Buhera	Buhera RDC	Buhera	-19.33330	31.43330	2	"BBC Monitoring from The Standard on 19 July, 2008"	"20 ZANU-PF youths and war veterans raped a Buhera woman in the four days she was detained at their base in Nhamo village, Buhera Central."	0
552	3342ZIM	97815	20/06/2008	2008	6	20	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Epworth	Epworth Local Board	Epworth	-17.87940	31.12440	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3344ZIM	97817	20/06/2008	2008	6	20	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Hatcliffe	-17.68830	31.10970	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3345ZIM	97818	20/06/2008	2008	6	20	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Highfield	-17.88580	30.99190	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3347ZIM	97820	20/06/2008	2008	6	20	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Manicaland	Mutare Urban	Mutare City Council	Mutare	-18.96660	32.66670	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3348ZIM	97821	20/06/2008	2008	6	20	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland Central	Mount Darwin	Pfura RDC	Mount Darwin	-16.78330	31.58330	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3349ZIM	97822	20/06/2008	2008	6	20	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland East	Chikomba	Chikomba RDC	Chitungwiza	-18.78330	31.04806	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3343ZIM	97816	20/06/2008	2008	6	20	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3350ZIM	97823	20/06/2008	2008	6	20	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Mashonaland West	Norton	Norton Town Council	Norton	-17.88330	30.70000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3355ZIM	97828	21/06/2008	2008	6	21	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Manicaland	Buhera	Buhera RDC	Buhera	-19.33330	31.43330	2	"BBC Monitoring from The Standard on 19 July, 2008"	"20 ZANU-PF youths and war veterans raped a Buhera woman in the four days she was detained at their base in Nhamo village, Buhera Central."	0
552	3352ZIM	97825	21/06/2008	2008	6	21	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Hatcliffe	-17.68830	31.10970	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3354ZIM	97827	21/06/2008	2008	6	21	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Sunningdale	-17.86440	31.05670	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3356ZIM	97829	21/06/2008	2008	6	21	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland West	Sanyati	Sanyati RDC	Chakari	-18.06670	29.85000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3351ZIM	97824	21/06/2008	2008	6	21	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3353ZIM	97826	21/06/2008	2008	6	21	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Mbare	-17.85806	31.03722	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3359ZIM	97832	22/06/2008	2008	6	22	1	Violence against civilians	CIO: Central Intelligence Organization		1	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	17	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights Forum 2008 Report	CIO assault civilians	0
552	3366ZIM	97839	22/06/2008	2008	6	22	1	Violence against civilians	Police Forces of Zimbabwe (1987-)		1	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	17	Zimbabwe	Matabeleland North	Umguza	Umguza RDC	Ntabazinduna	-20.01660	28.85000	1	"Zimdaily.com website, London, in English 25 Jun 08"	MDC parliamentary candidate arrested at police roadblock. Whereabouts unknown.	0
552	3363ZIM	97836	22/06/2008	2008	6	22	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Manicaland	Buhera	Buhera RDC	Buhera	-19.33330	31.43330	2	"BBC Monitoring from The Standard on 19 July, 2008"	"20 ZANU-PF youths and war veterans raped a Buhera woman in the four days she was detained at their base in Nhamo village, Buhera Central."	0
552	3358ZIM	97831	22/06/2008	2008	6	22	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Dzivaresekwa	-17.80528	30.92667	1	Zimbabwe Human Rights Forum 2008 Report	"ZANU-PF attack pregnant woman, killing her unborn child"	0
552	3360ZIM	97833	22/06/2008	2008	6	22	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3361ZIM	97834	22/06/2008	2008	6	22	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	"Reuters 22 June 2008, http://africa.reuters.com/wi"	ZANU-PF youths on rampage against citizens in Harare after MDC pulls out of run-off elections.	0
552	3362ZIM	97835	22/06/2008	2008	6	22	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Kuwadzana	-17.82528	30.93111	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3365ZIM	97838	22/06/2008	2008	6	22	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland West	Chinhoyi	Chinhoyi Municipality	Chinhoyi	-17.36660	30.20000	1	"Zimdaily.com website, London, in English 25 Jun 08"	"ZANU-PF attacking MDC in Chinhoyi, burning homes and looting property."	0
552	3357ZIM	97830	22/06/2008	2008	6	22	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Budiriro	-17.89720	30.93360	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3364ZIM	97837	22/06/2008	2008	6	22	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Mashonaland East	Chikomba	Chikomba RDC	Chitungwiza	-18.78330	31.04806	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3367ZIM	97840	22/06/2008	2008	6	22	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Midlands	Gweru Urban	Gweru City Council	Gweru	-19.45000	29.82000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3368ZIM	97841	23/06/2008	2008	6	23	1	Violence against civilians	CIO: Central Intelligence Organization		1	Civilians (Zimbabwe)		7	17	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights Forum 2008 Report	CIO assault civilians	0
552	3369ZIM	97842	23/06/2008	2008	6	23	1	Violence against civilians	Military Forces of Zimbabwe (1987-)	Police Forces of Zimbabwe (1987-)	1	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	17	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	"Telegraph, 24 June 2008"	"http://www.telegraph.co.uk/news/worldnews/africaandindianocean/zimbabwe/2182134/Zimbabwe-Opposition-leader-Morgan-Tsvangirai-seeks-refuge-from-Robert-Mugabe-thugs.html. Police raid MDC HQ, take people, furniture and computers."	0
552	3374ZIM	97847	23/06/2008	2008	6	23	1	Violence against civilians	Unidentified Armed Group (Zimbabwe)		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland East	Chikomba	Chikomba RDC	Chitungwiza	-18.78330	31.04806	1	Zimbabwe Human Rights Forum 2008 Report	Bodies of MDC activists found dead	0
552	3373ZIM	97846	23/06/2008	2008	6	23	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Manicaland	Buhera	Buhera RDC	Buhera	-19.33330	31.43330	2	"BBC Monitoring from The Standard on 19 July, 2008"	"20 ZANU-PF youths and war veterans raped a Buhera woman in the four days she was detained at their base in Nhamo village, Buhera Central."	0
552	3370ZIM	97843	23/06/2008	2008	6	23	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3372ZIM	97845	23/06/2008	2008	6	23	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Mbare	-17.85806	31.03722	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3375ZIM	97848	23/06/2008	2008	6	23	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland East	Chikomba	Chikomba RDC	Chitungwiza	-18.78330	31.04806	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3376ZIM	97849	23/06/2008	2008	6	23	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland East	Goromonzi	Goromonzi RDC	Goromonzi	-17.85000	31.38330	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3377ZIM	97850	23/06/2008	2008	6	23	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland West	Chinhoyi	Chinhoyi Municipality	Chinhoyi	-17.36660	30.20000	1	"Zimdaily.com website, London, in English 25 Jun 08"	"ZANU-PF attacking MDC in Chinhoyi, burning homes and looting property."	0
552	3371ZIM	97844	23/06/2008	2008	6	23	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3380ZIM	97853	24/06/2008	2008	6	24	2	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland Central	Bindura Urban	Bindura Municipality	Bindura	-17.29639	31.32972	1	"VOA, 30 June 2008 http://www.voanews.com/english/a"	"ZANU-PF militia abduct MDC lawyer, still missing (30 June)."	0
552	3379ZIM	97852	24/06/2008	2008	6	24	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Chitungwiza	Chitungwiza Municipality	Zengeza	-17.99389	31.04806	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3381ZIM	97854	24/06/2008	2008	6	24	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland East	Chikomba	Chikomba RDC	Chitungwiza	-18.78330	31.04806	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3382ZIM	97855	24/06/2008	2008	6	24	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland West	Chinhoyi	Chinhoyi Municipality	Chinhoyi	-17.36660	30.20000	1	"Zimdaily.com website, London, in English 25 Jun 08"	"ZANU-PF attacking MDC in Chinhoyi, burning homes and looting property."	0
552	3383ZIM	97856	24/06/2008	2008	6	24	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland West	Chinhoyi	Chinhoyi Municipality	Chinhoyi	-17.36660	30.20000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3378ZIM	97851	24/06/2008	2008	6	24	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Harare	Harare	Harare City Council	Kuwadzana	-17.82528	30.93111	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3395ZIM	97868	25/06/2008	2008	6	25	1	Violence against civilians	Police Forces of Zimbabwe (1987-)		1	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	17	Zimbabwe	Midlands	Gweru Urban	Gweru City Council	Gweru	-19.45000	29.82000	1	"Zimbabwe Independent website, Harare, in English 2"	Five MDC activists arrested in Gweru before presidential poll.	0
552	3384ZIM	97857	25/06/2008	2008	6	25	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Budiriro	-17.89720	30.93360	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3385ZIM	97858	25/06/2008	2008	6	25	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3386ZIM	97859	25/06/2008	2008	6	25	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	1	"Zimdaily.com website, London, in English 25 Jun 08"	"MDC driver abducted, whereabouts unknown."	0
552	3387ZIM	97860	25/06/2008	2008	6	25	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Hatcliffe	-17.68830	31.10970	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3390ZIM	97863	25/06/2008	2008	6	25	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland East	Chikomba	Chikomba RDC	Chitungwiza	-18.78330	31.04806	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3391ZIM	97864	25/06/2008	2008	6	25	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland East	Marondera Urban	Marondera Municipality	Marondera	-18.18330	31.55000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3392ZIM	97865	25/06/2008	2008	6	25	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Mashonaland West	Chinhoyi	Chinhoyi Municipality	Chinhoyi	-17.36660	30.20000	1	"Zimdaily.com website, London, in English 25 Jun 08"	"ZANU-PF attacking MDC in Chinhoyi, burning homes and looting property."	0
552	3388ZIM	97861	25/06/2008	2008	6	25	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Manicaland	Makoni	Makoni RDC	Makoni	-18.71660	31.98330	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3389ZIM	97862	25/06/2008	2008	6	25	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front		3	Civilians (Zimbabwe)		7	37	Zimbabwe	Mashonaland Central	Guruve	Guruve RDC	Guruve	-16.66660	30.70000	1	Zimbabwe Human Rights Forum 2008 Report	ZANU-PF assaults civilians	0
552	3393ZIM	97866	25/06/2008	2008	6	25	2	Battle-No change of territory	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3	MDC: Movement for Democratic Change		3	33	Zimbabwe	Matabeleland South	Gwanda Urban	Gwanda Municipality	Gwanda	-20.93330	29.00000	1	"The Standard website, Harare, in English 28 Jun 08"	"MDC mobilizes against ZANU-PF, destroying base in Gwanda district and attacking ZANU-PF war veterans."	0
552	3394ZIM	97867	25/06/2008	2008	6	25	2	Battle-No change of territory	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3	MDC: Movement for Democratic Change		3	33	Zimbabwe	Matabeleland South	Matobo	Matobo RDC	Kezi	-20.91660	28.46660	1	"The Standard website, Harare, in English 28 Jun 08"	"MDC mobilizes against ZANU-PF, destroying base in Kezi and attacking ZANU-PF war veterans."	0
552	3398ZIM	97871	26/06/2008	2008	6	26	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Harare	Harare	Harare City Council	Harare	-17.83330	31.05000	2	Daily Telegraph 27 June 2008 DT00000020080627e46r0	"MDC activist attacked at home, beaten."	0
552	3400ZIM	97873	26/06/2008	2008	6	26	1	Violence against civilians	ZANU-PF: Zimbabwe African National Union-Patriotic Front	ZNLWVA: Zimbabwe National Liberation War Veterans Association	3	Civilians (Zimbabwe)	MDC: Movement for Democratic Change	7	37	Zimbabwe	Manicaland	Makoni	Makoni RDC	Headlands	-18.28330	32.05000	2	All Africa 27 June 2008 AFNWS00020080627e46r001e1	MDC member killed by ZANU-PF.	1
